"時間(秒)","総合COP左右X(cm)","総合COP前後Y(cm)","左プレートCOP左右X(cm)","左プレートCOP前後Y(cm)","左荷重(kgf)","右プレートCOP左右X(cm)","右プレートCOP前後Y(cm)","右荷重(kgf)","","","",""
24.010,0.188,-5.035,"---.---","---.---",50.562,"---.---","---.---","---.---","","","",""
24.020,0.188,-5.028,"---.---","---.---",50.571,"---.---","---.---","---.---","","","",""
24.030,0.186,-5.026,"---.---","---.---",50.581,"---.---","---.---","---.---","","","",""
24.040,0.186,-5.026,"---.---","---.---",50.581,"---.---","---.---","---.---","","","",""
24.050,0.176,-5.022,"---.---","---.---",50.562,"---.---","---.---","---.---","","","",""
24.060,0.167,-5.022,"---.---","---.---",50.537,"---.---","---.---","---.---","","","",""
24.070,0.157,-5.017,"---.---","---.---",50.532,"---.---","---.---","---.---","","","",""
24.080,0.150,-5.016,"---.---","---.---",50.528,"---.---","---.---","---.---","","","",""
24.090,0.138,-5.013,"---.---","---.---",50.513,"---.---","---.---","---.---","","","",""
24.100,0.123,-5.011,"---.---","---.---",50.503,"---.---","---.---","---.---","","","",""
24.110,0.104,-5.023,"---.---","---.---",50.498,"---.---","---.---","---.---","","","",""
24.120,0.089,-5.028,"---.---","---.---",50.503,"---.---","---.---","---.---","","","",""
24.130,0.082,-5.037,"---.---","---.---",50.508,"---.---","---.---","---.---","","","",""
24.140,0.077,-5.043,"---.---","---.---",50.537,"---.---","---.---","---.---","","","",""
24.150,0.077,-5.056,"---.---","---.---",50.542,"---.---","---.---","---.---","","","",""
24.160,0.082,-5.062,"---.---","---.---",50.571,"---.---","---.---","---.---","","","",""
24.170,0.094,-5.069,"---.---","---.---",50.591,"---.---","---.---","---.---","","","",""
24.180,0.096,-5.077,"---.---","---.---",50.586,"---.---","---.---","---.---","","","",""
24.190,0.104,-5.086,"---.---","---.---",50.567,"---.---","---.---","---.---","","","",""
24.200,0.111,-5.091,"---.---","---.---",50.552,"---.---","---.---","---.---","","","",""
24.210,0.116,-5.098,"---.---","---.---",50.542,"---.---","---.---","---.---","","","",""
24.220,0.123,-5.107,"---.---","---.---",50.547,"---.---","---.---","---.---","","","",""
24.230,0.130,-5.112,"---.---","---.---",50.571,"---.---","---.---","---.---","","","",""
24.240,0.137,-5.113,"---.---","---.---",50.576,"---.---","---.---","---.---","","","",""
24.250,0.145,-5.110,"---.---","---.---",50.562,"---.---","---.---","---.---","","","",""
24.260,0.152,-5.111,"---.---","---.---",50.542,"---.---","---.---","---.---","","","",""
24.270,0.157,-5.109,"---.---","---.---",50.532,"---.---","---.---","---.---","","","",""
24.280,0.164,-5.106,"---.---","---.---",50.542,"---.---","---.---","---.---","","","",""
24.290,0.176,-5.102,"---.---","---.---",50.567,"---.---","---.---","---.---","","","",""
24.300,0.188,-5.100,"---.---","---.---",50.576,"---.---","---.---","---.---","","","",""
24.310,0.200,-5.089,"---.---","---.---",50.562,"---.---","---.---","---.---","","","",""
24.320,0.220,-5.080,"---.---","---.---",50.537,"---.---","---.---","---.---","","","",""
24.330,0.237,-5.076,"---.---","---.---",50.513,"---.---","---.---","---.---","","","",""
24.340,0.246,-5.077,"---.---","---.---",50.498,"---.---","---.---","---.---","","","",""
24.350,0.261,-5.081,"---.---","---.---",50.493,"---.---","---.---","---.---","","","",""
24.360,0.275,-5.077,"---.---","---.---",50.498,"---.---","---.---","---.---","","","",""
24.370,0.292,-5.081,"---.---","---.---",50.498,"---.---","---.---","---.---","","","",""
24.380,0.312,-5.077,"---.---","---.---",50.518,"---.---","---.---","---.---","","","",""
24.390,0.329,-5.079,"---.---","---.---",50.508,"---.---","---.---","---.---","","","",""
24.400,0.350,-5.083,"---.---","---.---",50.508,"---.---","---.---","---.---","","","",""
24.410,0.369,-5.085,"---.---","---.---",50.518,"---.---","---.---","---.---","","","",""
24.420,0.384,-5.092,"---.---","---.---",50.532,"---.---","---.---","---.---","","","",""
24.430,0.398,-5.092,"---.---","---.---",50.532,"---.---","---.---","---.---","","","",""
24.440,0.405,-5.095,"---.---","---.---",50.547,"---.---","---.---","---.---","","","",""
24.450,0.410,-5.103,"---.---","---.---",50.547,"---.---","---.---","---.---","","","",""
24.460,0.413,-5.107,"---.---","---.---",50.547,"---.---","---.---","---.---","","","",""
24.470,0.415,-5.108,"---.---","---.---",50.552,"---.---","---.---","---.---","","","",""
24.480,0.427,-5.117,"---.---","---.---",50.532,"---.---","---.---","---.---","","","",""
24.490,0.430,-5.116,"---.---","---.---",50.528,"---.---","---.---","---.---","","","",""
24.500,0.432,-5.115,"---.---","---.---",50.523,"---.---","---.---","---.---","","","",""
24.510,0.432,-5.113,"---.---","---.---",50.513,"---.---","---.---","---.---","","","",""
24.520,0.427,-5.115,"---.---","---.---",50.523,"---.---","---.---","---.---","","","",""
24.530,0.427,-5.114,"---.---","---.---",50.537,"---.---","---.---","---.---","","","",""
24.540,0.425,-5.115,"---.---","---.---",50.542,"---.---","---.---","---.---","","","",""
24.550,0.418,-5.117,"---.---","---.---",50.532,"---.---","---.---","---.---","","","",""
24.560,0.405,-5.113,"---.---","---.---",50.557,"---.---","---.---","---.---","","","",""
24.570,0.398,-5.113,"---.---","---.---",50.576,"---.---","---.---","---.---","","","",""
24.580,0.386,-5.104,"---.---","---.---",50.596,"---.---","---.---","---.---","","","",""
24.590,0.379,-5.101,"---.---","---.---",50.581,"---.---","---.---","---.---","","","",""
24.600,0.374,-5.098,"---.---","---.---",50.586,"---.---","---.---","---.---","","","",""
24.610,0.369,-5.088,"---.---","---.---",50.576,"---.---","---.---","---.---","","","",""
24.620,0.367,-5.083,"---.---","---.---",50.552,"---.---","---.---","---.---","","","",""
24.630,0.360,-5.077,"---.---","---.---",50.518,"---.---","---.---","---.---","","","",""
24.640,0.353,-5.061,"---.---","---.---",50.498,"---.---","---.---","---.---","","","",""
24.650,0.343,-5.055,"---.---","---.---",50.469,"---.---","---.---","---.---","","","",""
24.660,0.329,-5.036,"---.---","---.---",50.435,"---.---","---.---","---.---","","","",""
24.670,0.322,-5.023,"---.---","---.---",50.410,"---.---","---.---","---.---","","","",""
24.680,0.317,-5.010,"---.---","---.---",50.406,"---.---","---.---","---.---","","","",""
24.690,0.317,-4.998,"---.---","---.---",50.435,"---.---","---.---","---.---","","","",""
24.700,0.324,-4.997,"---.---","---.---",50.493,"---.---","---.---","---.---","","","",""
24.710,0.323,-4.993,"---.---","---.---",50.537,"---.---","---.---","---.---","","","",""
24.720,0.328,-4.996,"---.---","---.---",50.557,"---.---","---.---","---.---","","","",""
24.730,0.333,-4.998,"---.---","---.---",50.567,"---.---","---.---","---.---","","","",""
24.740,0.340,-4.987,"---.---","---.---",50.576,"---.---","---.---","---.---","","","",""
24.750,0.340,-4.984,"---.---","---.---",50.581,"---.---","---.---","---.---","","","",""
24.760,0.350,-4.964,"---.---","---.---",50.586,"---.---","---.---","---.---","","","",""
24.770,0.355,-4.945,"---.---","---.---",50.576,"---.---","---.---","---.---","","","",""
24.780,0.359,-4.924,"---.---","---.---",50.571,"---.---","---.---","---.---","","","",""
24.790,0.367,-4.906,"---.---","---.---",50.542,"---.---","---.---","---.---","","","",""
24.800,0.369,-4.891,"---.---","---.---",50.532,"---.---","---.---","---.---","","","",""
24.810,0.374,-4.876,"---.---","---.---",50.518,"---.---","---.---","---.---","","","",""
24.820,0.384,-4.864,"---.---","---.---",50.498,"---.---","---.---","---.---","","","",""
24.830,0.391,-4.858,"---.---","---.---",50.488,"---.---","---.---","---.---","","","",""
24.840,0.399,-4.849,"---.---","---.---",50.484,"---.---","---.---","---.---","","","",""
24.850,0.401,-4.846,"---.---","---.---",50.493,"---.---","---.---","---.---","","","",""
24.860,0.408,-4.847,"---.---","---.---",50.498,"---.---","---.---","---.---","","","",""
24.870,0.415,-4.850,"---.---","---.---",50.513,"---.---","---.---","---.---","","","",""
24.880,0.423,-4.859,"---.---","---.---",50.493,"---.---","---.---","---.---","","","",""
24.890,0.428,-4.861,"---.---","---.---",50.503,"---.---","---.---","---.---","","","",""
24.900,0.435,-4.863,"---.---","---.---",50.518,"---.---","---.---","---.---","","","",""
24.910,0.437,-4.868,"---.---","---.---",50.542,"---.---","---.---","---.---","","","",""
24.920,0.437,-4.868,"---.---","---.---",50.542,"---.---","---.---","---.---","","","",""
24.930,0.434,-4.869,"---.---","---.---",50.547,"---.---","---.---","---.---","","","",""
24.940,0.437,-4.872,"---.---","---.---",50.562,"---.---","---.---","---.---","","","",""
24.950,0.434,-4.874,"---.---","---.---",50.576,"---.---","---.---","---.---","","","",""
24.960,0.434,-4.876,"---.---","---.---",50.586,"---.---","---.---","---.---","","","",""
24.970,0.436,-4.876,"---.---","---.---",50.606,"---.---","---.---","---.---","","","",""
24.980,0.441,-4.874,"---.---","---.---",50.596,"---.---","---.---","---.---","","","",""
24.990,0.442,-4.872,"---.---","---.---",50.562,"---.---","---.---","---.---","","","",""
25.000,0.442,-4.866,"---.---","---.---",50.532,"---.---","---.---","---.---","","","",""
25.010,0.440,-4.860,"---.---","---.---",50.498,"---.---","---.---","---.---","","","",""
25.020,0.440,-4.859,"---.---","---.---",50.474,"---.---","---.---","---.---","","","",""
25.030,0.438,-4.863,"---.---","---.---",50.449,"---.---","---.---","---.---","","","",""
25.040,0.430,-4.861,"---.---","---.---",50.459,"---.---","---.---","---.---","","","",""
25.050,0.428,-4.862,"---.---","---.---",50.464,"---.---","---.---","---.---","","","",""
25.060,0.420,-4.861,"---.---","---.---",50.484,"---.---","---.---","---.---","","","",""
25.070,0.420,-4.862,"---.---","---.---",50.508,"---.---","---.---","---.---","","","",""
25.080,0.415,-4.865,"---.---","---.---",50.528,"---.---","---.---","---.---","","","",""
25.090,0.418,-4.870,"---.---","---.---",50.552,"---.---","---.---","---.---","","","",""
25.100,0.420,-4.868,"---.---","---.---",50.586,"---.---","---.---","---.---","","","",""
25.110,0.422,-4.866,"---.---","---.---",50.596,"---.---","---.---","---.---","","","",""
25.120,0.427,-4.867,"---.---","---.---",50.581,"---.---","---.---","---.---","","","",""
25.130,0.429,-4.873,"---.---","---.---",50.567,"---.---","---.---","---.---","","","",""
25.140,0.432,-4.870,"---.---","---.---",50.552,"---.---","---.---","---.---","","","",""
25.150,0.432,-4.875,"---.---","---.---",50.532,"---.---","---.---","---.---","","","",""
25.160,0.432,-4.876,"---.---","---.---",50.518,"---.---","---.---","---.---","","","",""
25.170,0.437,-4.876,"---.---","---.---",50.518,"---.---","---.---","---.---","","","",""
25.180,0.440,-4.875,"---.---","---.---",50.513,"---.---","---.---","---.---","","","",""
25.190,0.449,-4.873,"---.---","---.---",50.503,"---.---","---.---","---.---","","","",""
25.200,0.452,-4.879,"---.---","---.---",50.488,"---.---","---.---","---.---","","","",""
25.210,0.459,-4.881,"---.---","---.---",50.479,"---.---","---.---","---.---","","","",""
25.220,0.464,-4.883,"---.---","---.---",50.488,"---.---","---.---","---.---","","","",""
25.230,0.473,-4.887,"---.---","---.---",50.508,"---.---","---.---","---.---","","","",""
25.240,0.483,-4.890,"---.---","---.---",50.528,"---.---","---.---","---.---","","","",""
25.250,0.490,-4.893,"---.---","---.---",50.542,"---.---","---.---","---.---","","","",""
25.260,0.500,-4.891,"---.---","---.---",50.532,"---.---","---.---","---.---","","","",""
25.270,0.507,-4.881,"---.---","---.---",50.542,"---.---","---.---","---.---","","","",""
25.280,0.509,-4.878,"---.---","---.---",50.528,"---.---","---.---","---.---","","","",""
25.290,0.507,-4.873,"---.---","---.---",50.503,"---.---","---.---","---.---","","","",""
25.300,0.510,-4.869,"---.---","---.---",50.479,"---.---","---.---","---.---","","","",""
25.310,0.515,-4.867,"---.---","---.---",50.469,"---.---","---.---","---.---","","","",""
25.320,0.520,-4.869,"---.---","---.---",50.479,"---.---","---.---","---.---","","","",""
25.330,0.524,-4.871,"---.---","---.---",50.513,"---.---","---.---","---.---","","","",""
25.340,0.529,-4.866,"---.---","---.---",50.532,"---.---","---.---","---.---","","","",""
25.350,0.533,-4.868,"---.---","---.---",50.542,"---.---","---.---","---.---","","","",""
25.360,0.536,-4.869,"---.---","---.---",50.547,"---.---","---.---","---.---","","","",""
25.370,0.533,-4.860,"---.---","---.---",50.567,"---.---","---.---","---.---","","","",""
25.380,0.528,-4.848,"---.---","---.---",50.571,"---.---","---.---","---.---","","","",""
25.390,0.528,-4.837,"---.---","---.---",50.576,"---.---","---.---","---.---","","","",""
25.400,0.533,-4.823,"---.---","---.---",50.571,"---.---","---.---","---.---","","","",""
25.410,0.531,-4.821,"---.---","---.---",50.557,"---.---","---.---","---.---","","","",""
25.420,0.531,-4.807,"---.---","---.---",50.552,"---.---","---.---","---.---","","","",""
25.430,0.531,-4.802,"---.---","---.---",50.523,"---.---","---.---","---.---","","","",""
25.440,0.534,-4.794,"---.---","---.---",50.503,"---.---","---.---","---.---","","","",""
25.450,0.532,-4.787,"---.---","---.---",50.469,"---.---","---.---","---.---","","","",""
25.460,0.535,-4.782,"---.---","---.---",50.420,"---.---","---.---","---.---","","","",""
25.470,0.540,-4.768,"---.---","---.---",50.415,"---.---","---.---","---.---","","","",""
25.480,0.542,-4.768,"---.---","---.---",50.410,"---.---","---.---","---.---","","","",""
25.490,0.544,-4.757,"---.---","---.---",50.420,"---.---","---.---","---.---","","","",""
25.500,0.544,-4.749,"---.---","---.---",50.445,"---.---","---.---","---.---","","","",""
25.510,0.539,-4.751,"---.---","---.---",50.454,"---.---","---.---","---.---","","","",""
25.520,0.537,-4.742,"---.---","---.---",50.474,"---.---","---.---","---.---","","","",""
25.530,0.537,-4.742,"---.---","---.---",50.474,"---.---","---.---","---.---","","","",""
25.540,0.532,-4.740,"---.---","---.---",50.464,"---.---","---.---","---.---","","","",""
25.550,0.529,-4.739,"---.---","---.---",50.459,"---.---","---.---","---.---","","","",""
25.560,0.532,-4.738,"---.---","---.---",50.454,"---.---","---.---","---.---","","","",""
25.570,0.529,-4.729,"---.---","---.---",50.474,"---.---","---.---","---.---","","","",""
25.580,0.536,-4.732,"---.---","---.---",50.488,"---.---","---.---","---.---","","","",""
25.590,0.534,-4.730,"---.---","---.---",50.498,"---.---","---.---","---.---","","","",""
25.600,0.534,-4.729,"---.---","---.---",50.513,"---.---","---.---","---.---","","","",""
25.610,0.536,-4.731,"---.---","---.---",50.528,"---.---","---.---","---.---","","","",""
25.620,0.534,-4.732,"---.---","---.---",50.532,"---.---","---.---","---.---","","","",""
25.630,0.529,-4.734,"---.---","---.---",50.542,"---.---","---.---","---.---","","","",""
25.640,0.526,-4.731,"---.---","---.---",50.528,"---.---","---.---","---.---","","","",""
25.650,0.526,-4.733,"---.---","---.---",50.537,"---.---","---.---","---.---","","","",""
25.660,0.531,-4.732,"---.---","---.---",50.552,"---.---","---.---","---.---","","","",""
25.670,0.531,-4.736,"---.---","---.---",50.571,"---.---","---.---","---.---","","","",""
25.680,0.536,-4.742,"---.---","---.---",50.562,"---.---","---.---","---.---","","","",""
25.690,0.538,-4.744,"---.---","---.---",50.552,"---.---","---.---","---.---","","","",""
25.700,0.541,-4.752,"---.---","---.---",50.547,"---.---","---.---","---.---","","","",""
25.710,0.538,-4.758,"---.---","---.---",50.557,"---.---","---.---","---.---","","","",""
25.720,0.533,-4.770,"---.---","---.---",50.552,"---.---","---.---","---.---","","","",""
25.730,0.536,-4.774,"---.---","---.---",50.576,"---.---","---.---","---.---","","","",""
25.740,0.526,-4.775,"---.---","---.---",50.601,"---.---","---.---","---.---","","","",""
25.750,0.521,-4.768,"---.---","---.---",50.610,"---.---","---.---","---.---","","","",""
25.760,0.516,-4.764,"---.---","---.---",50.591,"---.---","---.---","---.---","","","",""
25.770,0.512,-4.759,"---.---","---.---",50.562,"---.---","---.---","---.---","","","",""
25.780,0.507,-4.760,"---.---","---.---",50.523,"---.---","---.---","---.---","","","",""
25.790,0.503,-4.759,"---.---","---.---",50.498,"---.---","---.---","---.---","","","",""
25.800,0.493,-4.761,"---.---","---.---",50.484,"---.---","---.---","---.---","","","",""
25.810,0.491,-4.768,"---.---","---.---",50.479,"---.---","---.---","---.---","","","",""
25.820,0.483,-4.771,"---.---","---.---",50.493,"---.---","---.---","---.---","","","",""
25.830,0.478,-4.779,"---.---","---.---",50.493,"---.---","---.---","---.---","","","",""
25.840,0.471,-4.785,"---.---","---.---",50.503,"---.---","---.---","---.---","","","",""
25.850,0.461,-4.789,"---.---","---.---",50.523,"---.---","---.---","---.---","","","",""
25.860,0.454,-4.800,"---.---","---.---",50.513,"---.---","---.---","---.---","","","",""
25.870,0.447,-4.806,"---.---","---.---",50.523,"---.---","---.---","---.---","","","",""
25.880,0.442,-4.816,"---.---","---.---",50.532,"---.---","---.---","---.---","","","",""
25.890,0.439,-4.823,"---.---","---.---",50.528,"---.---","---.---","---.---","","","",""
25.900,0.437,-4.828,"---.---","---.---",50.528,"---.---","---.---","---.---","","","",""
25.910,0.437,-4.826,"---.---","---.---",50.542,"---.---","---.---","---.---","","","",""
25.920,0.437,-4.822,"---.---","---.---",50.562,"---.---","---.---","---.---","","","",""
25.930,0.434,-4.822,"---.---","---.---",50.567,"---.---","---.---","---.---","","","",""
25.940,0.437,-4.822,"---.---","---.---",50.562,"---.---","---.---","---.---","","","",""
25.950,0.434,-4.821,"---.---","---.---",50.557,"---.---","---.---","---.---","","","",""
25.960,0.437,-4.823,"---.---","---.---",50.547,"---.---","---.---","---.---","","","",""
25.970,0.439,-4.829,"---.---","---.---",50.557,"---.---","---.---","---.---","","","",""
25.980,0.434,-4.831,"---.---","---.---",50.567,"---.---","---.---","---.---","","","",""
25.990,0.432,-4.835,"---.---","---.---",50.567,"---.---","---.---","---.---","","","",""
26.000,0.432,-4.838,"---.---","---.---",50.562,"---.---","---.---","---.---","","","",""
26.010,0.430,-4.846,"---.---","---.---",50.557,"---.---","---.---","---.---","","","",""
26.020,0.427,-4.847,"---.---","---.---",50.562,"---.---","---.---","---.---","","","",""
26.030,0.422,-4.860,"---.---","---.---",50.567,"---.---","---.---","---.---","","","",""
26.040,0.427,-4.868,"---.---","---.---",50.567,"---.---","---.---","---.---","","","",""
26.050,0.422,-4.873,"---.---","---.---",50.547,"---.---","---.---","---.---","","","",""
26.060,0.420,-4.875,"---.---","---.---",50.513,"---.---","---.---","---.---","","","",""
26.070,0.420,-4.883,"---.---","---.---",50.488,"---.---","---.---","---.---","","","",""
26.080,0.418,-4.885,"---.---","---.---",50.479,"---.---","---.---","---.---","","","",""
26.090,0.421,-4.893,"---.---","---.---",50.474,"---.---","---.---","---.---","","","",""
26.100,0.423,-4.896,"---.---","---.---",50.488,"---.---","---.---","---.---","","","",""
26.110,0.425,-4.902,"---.---","---.---",50.523,"---.---","---.---","---.---","","","",""
26.120,0.425,-4.906,"---.---","---.---",50.542,"---.---","---.---","---.---","","","",""
26.130,0.425,-4.911,"---.---","---.---",50.547,"---.---","---.---","---.---","","","",""
26.140,0.425,-4.917,"---.---","---.---",50.537,"---.---","---.---","---.---","","","",""
26.150,0.430,-4.917,"---.---","---.---",50.537,"---.---","---.---","---.---","","","",""
26.160,0.434,-4.922,"---.---","---.---",50.542,"---.---","---.---","---.---","","","",""
26.170,0.437,-4.927,"---.---","---.---",50.567,"---.---","---.---","---.---","","","",""
26.180,0.441,-4.931,"---.---","---.---",50.586,"---.---","---.---","---.---","","","",""
26.190,0.446,-4.938,"---.---","---.---",50.601,"---.---","---.---","---.---","","","",""
26.200,0.446,-4.939,"---.---","---.---",50.610,"---.---","---.---","---.---","","","",""
26.210,0.449,-4.940,"---.---","---.---",50.591,"---.---","---.---","---.---","","","",""
26.220,0.449,-4.934,"---.---","---.---",50.562,"---.---","---.---","---.---","","","",""
26.230,0.452,-4.936,"---.---","---.---",50.503,"---.---","---.---","---.---","","","",""
26.240,0.452,-4.929,"---.---","---.---",50.464,"---.---","---.---","---.---","","","",""
26.250,0.450,-4.929,"---.---","---.---",50.420,"---.---","---.---","---.---","","","",""
26.260,0.455,-4.928,"---.---","---.---",50.396,"---.---","---.---","---.---","","","",""
26.270,0.455,-4.928,"---.---","---.---",50.396,"---.---","---.---","---.---","","","",""
26.280,0.455,-4.930,"---.---","---.---",50.406,"---.---","---.---","---.---","","","",""
26.290,0.452,-4.927,"---.---","---.---",50.454,"---.---","---.---","---.---","","","",""
26.300,0.454,-4.935,"---.---","---.---",50.498,"---.---","---.---","---.---","","","",""
26.310,0.454,-4.939,"---.---","---.---",50.542,"---.---","---.---","---.---","","","",""
26.320,0.449,-4.934,"---.---","---.---",50.562,"---.---","---.---","---.---","","","",""
26.330,0.451,-4.937,"---.---","---.---",50.576,"---.---","---.---","---.---","","","",""
26.340,0.453,-4.932,"---.---","---.---",50.591,"---.---","---.---","---.---","","","",""
26.350,0.451,-4.929,"---.---","---.---",50.601,"---.---","---.---","---.---","","","",""
26.360,0.448,-4.930,"---.---","---.---",50.606,"---.---","---.---","---.---","","","",""
26.370,0.448,-4.920,"---.---","---.---",50.620,"---.---","---.---","---.---","","","",""
26.380,0.448,-4.918,"---.---","---.---",50.610,"---.---","---.---","---.---","","","",""
26.390,0.448,-4.903,"---.---","---.---",50.596,"---.---","---.---","---.---","","","",""
26.400,0.446,-4.895,"---.---","---.---",50.552,"---.---","---.---","---.---","","","",""
26.410,0.447,-4.888,"---.---","---.---",50.513,"---.---","---.---","---.---","","","",""
26.420,0.450,-4.879,"---.---","---.---",50.469,"---.---","---.---","---.---","","","",""
26.430,0.448,-4.873,"---.---","---.---",50.435,"---.---","---.---","---.---","","","",""
26.440,0.450,-4.862,"---.---","---.---",50.445,"---.---","---.---","---.---","","","",""
26.450,0.442,-4.865,"---.---","---.---",50.459,"---.---","---.---","---.---","","","",""
26.460,0.445,-4.858,"---.---","---.---",50.488,"---.---","---.---","---.---","","","",""
26.470,0.442,-4.861,"---.---","---.---",50.503,"---.---","---.---","---.---","","","",""
26.480,0.439,-4.857,"---.---","---.---",50.528,"---.---","---.---","---.---","","","",""
26.490,0.439,-4.854,"---.---","---.---",50.557,"---.---","---.---","---.---","","","",""
26.500,0.439,-4.846,"---.---","---.---",50.581,"---.---","---.---","---.---","","","",""
26.510,0.446,-4.835,"---.---","---.---",50.591,"---.---","---.---","---.---","","","",""
26.520,0.453,-4.823,"---.---","---.---",50.591,"---.---","---.---","---.---","","","",""
26.530,0.458,-4.809,"---.---","---.---",50.586,"---.---","---.---","---.---","","","",""
26.540,0.463,-4.799,"---.---","---.---",50.576,"---.---","---.---","---.---","","","",""
26.550,0.470,-4.787,"---.---","---.---",50.576,"---.---","---.---","---.---","","","",""
26.560,0.475,-4.773,"---.---","---.---",50.571,"---.---","---.---","---.---","","","",""
26.570,0.485,-4.756,"---.---","---.---",50.547,"---.---","---.---","---.---","","","",""
26.580,0.488,-4.740,"---.---","---.---",50.528,"---.---","---.---","---.---","","","",""
26.590,0.495,-4.722,"---.---","---.---",50.498,"---.---","---.---","---.---","","","",""
26.600,0.500,-4.706,"---.---","---.---",50.484,"---.---","---.---","---.---","","","",""
26.610,0.505,-4.695,"---.---","---.---",50.488,"---.---","---.---","---.---","","","",""
26.620,0.515,-4.685,"---.---","---.---",50.503,"---.---","---.---","---.---","","","",""
26.630,0.522,-4.684,"---.---","---.---",50.523,"---.---","---.---","---.---","","","",""
26.640,0.526,-4.678,"---.---","---.---",50.532,"---.---","---.---","---.---","","","",""
26.650,0.536,-4.675,"---.---","---.---",50.537,"---.---","---.---","---.---","","","",""
26.660,0.548,-4.666,"---.---","---.---",50.557,"---.---","---.---","---.---","","","",""
26.670,0.558,-4.656,"---.---","---.---",50.547,"---.---","---.---","---.---","","","",""
26.680,0.572,-4.640,"---.---","---.---",50.532,"---.---","---.---","---.---","","","",""
26.690,0.584,-4.626,"---.---","---.---",50.523,"---.---","---.---","---.---","","","",""
26.700,0.606,-4.621,"---.---","---.---",50.498,"---.---","---.---","---.---","","","",""
26.710,0.621,-4.608,"---.---","---.---",50.493,"---.---","---.---","---.---","","","",""
26.720,0.635,-4.596,"---.---","---.---",50.498,"---.---","---.---","---.---","","","",""
26.730,0.645,-4.593,"---.---","---.---",50.528,"---.---","---.---","---.---","","","",""
26.740,0.654,-4.580,"---.---","---.---",50.547,"---.---","---.---","---.---","","","",""
26.750,0.664,-4.567,"---.---","---.---",50.542,"---.---","---.---","---.---","","","",""
26.760,0.673,-4.549,"---.---","---.---",50.557,"---.---","---.---","---.---","","","",""
26.770,0.683,-4.532,"---.---","---.---",50.557,"---.---","---.---","---.---","","","",""
26.780,0.693,-4.522,"---.---","---.---",50.547,"---.---","---.---","---.---","","","",""
26.790,0.700,-4.516,"---.---","---.---",50.537,"---.---","---.---","---.---","","","",""
26.800,0.707,-4.503,"---.---","---.---",50.537,"---.---","---.---","---.---","","","",""
26.810,0.710,-4.500,"---.---","---.---",50.523,"---.---","---.---","---.---","","","",""
26.820,0.710,-4.497,"---.---","---.---",50.503,"---.---","---.---","---.---","","","",""
26.830,0.708,-4.496,"---.---","---.---",50.498,"---.---","---.---","---.---","","","",""
26.840,0.701,-4.495,"---.---","---.---",50.493,"---.---","---.---","---.---","","","",""
26.850,0.696,-4.497,"---.---","---.---",50.503,"---.---","---.---","---.---","","","",""
26.860,0.688,-4.499,"---.---","---.---",50.518,"---.---","---.---","---.---","","","",""
26.870,0.681,-4.506,"---.---","---.---",50.528,"---.---","---.---","---.---","","","",""
26.880,0.673,-4.517,"---.---","---.---",50.542,"---.---","---.---","---.---","","","",""
26.890,0.661,-4.520,"---.---","---.---",50.557,"---.---","---.---","---.---","","","",""
26.900,0.654,-4.523,"---.---","---.---",50.571,"---.---","---.---","---.---","","","",""
26.910,0.642,-4.525,"---.---","---.---",50.562,"---.---","---.---","---.---","","","",""
26.920,0.630,-4.527,"---.---","---.---",50.552,"---.---","---.---","---.---","","","",""
26.930,0.620,-4.526,"---.---","---.---",50.567,"---.---","---.---","---.---","","","",""
26.940,0.608,-4.530,"---.---","---.---",50.567,"---.---","---.---","---.---","","","",""
26.950,0.591,-4.531,"---.---","---.---",50.571,"---.---","---.---","---.---","","","",""
26.960,0.560,-4.532,"---.---","---.---",50.576,"---.---","---.---","---.---","","","",""
26.970,0.524,-4.534,"---.---","---.---",50.567,"---.---","---.---","---.---","","","",""
26.980,0.485,-4.535,"---.---","---.---",50.552,"---.---","---.---","---.---","","","",""
26.990,0.454,-4.537,"---.---","---.---",50.518,"---.---","---.---","---.---","","","",""
27.000,0.430,-4.542,"---.---","---.---",50.498,"---.---","---.---","---.---","","","",""
27.010,0.411,-4.549,"---.---","---.---",50.474,"---.---","---.---","---.---","","","",""
27.020,0.392,-4.557,"---.---","---.---",50.449,"---.---","---.---","---.---","","","",""
27.030,0.372,-4.572,"---.---","---.---",50.440,"---.---","---.---","---.---","","","",""
27.040,0.351,-4.587,"---.---","---.---",50.449,"---.---","---.---","---.---","","","",""
27.050,0.326,-4.604,"---.---","---.---",50.474,"---.---","---.---","---.---","","","",""
27.060,0.300,-4.625,"---.---","---.---",50.498,"---.---","---.---","---.---","","","",""
27.070,0.280,-4.649,"---.---","---.---",50.513,"---.---","---.---","---.---","","","",""
27.080,0.268,-4.665,"---.---","---.---",50.532,"---.---","---.---","---.---","","","",""
27.090,0.256,-4.680,"---.---","---.---",50.542,"---.---","---.---","---.---","","","",""
27.100,0.256,-4.693,"---.---","---.---",50.547,"---.---","---.---","---.---","","","",""
27.110,0.253,-4.704,"---.---","---.---",50.537,"---.---","---.---","---.---","","","",""
27.120,0.256,-4.715,"---.---","---.---",50.528,"---.---","---.---","---.---","","","",""
27.130,0.256,-4.730,"---.---","---.---",50.518,"---.---","---.---","---.---","","","",""
27.140,0.261,-4.747,"---.---","---.---",50.542,"---.---","---.---","---.---","","","",""
27.150,0.268,-4.762,"---.---","---.---",50.576,"---.---","---.---","---.---","","","",""
